"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"173",6,-442.605582745329,-423.064867495814,3.27397487759797,0.948772505614304,0.275400823107926,"converged","OU1_7_OUM","OU1_7","OUM","OUM",6,"SCOUT_PPUPWTtS",256,897.211165490659,897.548514888249,2.43334685435639,2.611333702146,0.228522395361673,0.213212840070772,"OU1",2.52185284639211,2.76396414874444
"174",7,-494.443886551292,-423.63860283829,1.01656881329396,1e-10,0.282782810136402,"converged","OU1_7_BM1","OU1_7","BM1","BM1",3,"SCOUT_PPUPWTtS",256,994.887773102585,994.983011197823,100.109954466282,100.04583001172,1.40838995602034e-22,1.48313713177938e-22,"OU1",0.356508140325559,0.114396837973231
"175",7,-115.915903627472,-96.7361930949353,0.244238261221988,0.896560460539894,0.0710965091039681,"converged","OU1_8_OU1","OU1_8","OU1","OU1",4,"SCOUT_PPUPWTtS",256,239.831807254944,239.991169804745,0,0,0.715583814703285,0.73334362708716,"OU1",2.00534623331365,1.84532025389262
"176",8,-114.838563754418,-95.5815595211538,0.244145697939206,0.907549353111945,0.0714961332228068,"converged","OU1_8_OUM","OU1_8","OUM","OUM",6,"SCOUT_PPUPWTtS",256,241.677127508837,242.014476906427,1.84532025389262,2.02330710168221,0.284416185296163,0.266656372912255,"OU1",2.09886286488123,0.224150433983709
"177",10,-144.806338420972,-74.4903815059092,0.0637500251582938,1e-10,0.0935560726676669,"converged","OU1_8_BM1","OU1_8","BM1","BM1",3,"SCOUT_PPUPWTtS",256,295.612676841944,295.707914937182,55.7808695869996,55.7167451324369,5.52075634553163e-13,5.84211419628667e-13,"OU1",20.356623212919,20.2924987583563
"178",6,-507.709593999665,-488.448228294751,5.12018348521345,0.885090305488103,0.36192390412234,"converged","OU1_9_OU1","OU1_9","OU1","OU1",4,"SCOUT_PPUPWTtS",256,1023.41918799933,1023.57855054913,0,0,0.798785261887597,0.812709507401412,"OU1",0.0551175801497266,1.93494313772248
"179",8,-507.088313464122,-487.801500224709,5.11049855740815,0.888956503360773,0.36194298283657,"converged","OU1_9_OUM","OU1_9","OUM","OUM",6,"SCOUT_PPUPWTtS",256,1026.17662692824,1026.51397632583,2.75743892891387,2.93542577670337,0.201214738112403,0.187290492598588,"OU1",11.8008790567148,11.8008790567148
"180",7,-549.153474947043,-478.326921618972,1.55679054700796,1e-10,0.366852686006197,"converged","OU1_9_BM1","OU1_9","BM1","BM1",3,"SCOUT_PPUPWTtS",256,1104.30694989409,1104.40218798932,80.8877618947554,80.8236374401927,2.17708668188926e-18,2.2872069737214e-18,"OU1",58.8298570556774,58.8298570556774
"181",6,-227.754244609608,-208.651337828273,0.572704100214463,0.880453016727441,0.121065718600758,"converged","OUM_1_OUM","OUM_1","OUM","OUM",6,"SCOUT_PPUPWTtS",256,467.508489219215,467.845838616805,0,0,0.999947059074331,0.999942131963912,"OUM",0.307518789009691,0.307518789009691
"182",6,-239.600525543358,-220.806942635139,0.607646510790347,0.840604938593541,0.121660646035293,"converged","OUM_1_OU1","OUM_1","OU1","OU1",4,"SCOUT_PPUPWTtS",256,487.201051086716,487.360413636517,19.6925618675014,19.5145750197118,5.29409256686277e-05,5.78680360882624e-05,"OUM",1.26284120281139,1.26284120281139
